5.000000000000000000e+01,1.350513517396190721e+01,6.589401360859106771e-02
1.000000000000000000e+02,1.352158709489512134e+01,6.336347222193344786e-02
2.000000000000000000e+02,1.350910753288126998e+01,6.434218045850284562e-02
3.000000000000000000e+02,1.349686207924231418e+01,6.554362262817092777e-02
4.000000000000000000e+02,1.350109321964332665e+01,6.499224434469701162e-02
5.000000000000000000e+02,1.350294974201796094e+01,6.475081975721021232e-02
6.000000000000000000e+02,1.349971914942353912e+01,6.507361542632573992e-02
7.000000000000000000e+02,1.350510154852978140e+01,6.445676169217876006e-02
8.000000000000000000e+02,1.350058942895581637e+01,6.494284741005364181e-02
9.000000000000000000e+02,1.350115943220558101e+01,6.486639526136105116e-02
1.000000000000000000e+03,1.350065835465139941e+01,6.491687383896174723e-02
1.100000000000000000e+03,1.350070111340334122e+01,6.490693431837635252e-02
1.200000000000000000e+03,1.349789366929027778e+01,6.519323818789825309e-02
1.300000000000000000e+03,1.349951745879181964e+01,6.500694458613413829e-02
1.400000000000000000e+03,1.349689313045848316e+01,6.528840064835826629e-02
1.500000000000000000e+03,1.350009330757952064e+01,6.493423147793535299e-02
1.600000000000000000e+03,1.350244021118263227e+01,6.468356180751190510e-02
1.700000000000000000e+03,1.350068336729782459e+01,6.486475970212966791e-02
1.800000000000000000e+03,1.349971028532668704e+01,6.496724235812324777e-02
1.900000000000000000e+03,1.350099629909801102e+01,6.483337339107907160e-02
2.000000000000000000e+03,1.349990516189844492e+01,6.494947416876765967e-02
2.100000000000000000e+03,1.350076023258157676e+01,6.484591765462033308e-02
2.200000000000000000e+03,1.349939932921113872e+01,6.499727478519602697e-02
2.300000000000000000e+03,1.349758230773866785e+01,6.518702516666810554e-02
2.400000000000000000e+03,1.349933950746319056e+01,6.499640570970204034e-02
2.500000000000000000e+03,1.349921466206502352e+01,6.500596435683905772e-02
2.600000000000000000e+03,1.349989566677483666e+01,6.493539794900504702e-02
2.700000000000000000e+03,1.350007618083506244e+01,6.490903580842069531e-02
2.800000000000000000e+03,1.350049691028657328e+01,6.486744314684569912e-02
2.900000000000000000e+03,1.350001677562932123e+01,6.492285486140582373e-02
3.000000000000000000e+03,1.349926486198646991e+01,6.500097817851289983e-02
3.100000000000000000e+03,1.350011333894101995e+01,6.490654637300503904e-02
3.200000000000000000e+03,1.350013822541216513e+01,6.490053055913773405e-02
3.300000000000000000e+03,1.350166807120788093e+01,6.473407811086762109e-02
3.400000000000000000e+03,1.349913716497478333e+01,6.500821724667239787e-02
3.500000000000000000e+03,1.350085318371337806e+01,6.482100284501800258e-02
3.600000000000000000e+03,1.349848675054003166e+01,6.508491829148056740e-02
3.700000000000000000e+03,1.350002123903423445e+01,6.491218286391406411e-02
3.800000000000000000e+03,1.349847961864526980e+01,6.507712458355370544e-02
3.900000000000000000e+03,1.349764670775346431e+01,6.517005762344951769e-02
4.000000000000000000e+03,1.349936152654898969e+01,6.498175376897220856e-02
4.100000000000000000e+03,1.349992485063188674e+01,6.491708308567528674e-02
4.200000000000000000e+03,1.350018471285667587e+01,6.489113248443023618e-02
4.300000000000000000e+03,1.349924389509833844e+01,6.499235288187131532e-02
4.400000000000000000e+03,1.349922346019300612e+01,6.499575762251144639e-02
4.500000000000000000e+03,1.349829446477317596e+01,6.509300250169375301e-02
4.600000000000000000e+03,1.349863971448664657e+01,6.505765677286609594e-02
4.700000000000000000e+03,1.349899455289703099e+01,6.501677740861336319e-02
4.800000000000000000e+03,1.349952822947716768e+01,6.495723103265087228e-02
4.900000000000000000e+03,1.349854969838555085e+01,6.506543676066811610e-02
5.000000000000000000e+03,1.349950603813263150e+01,6.495803357796330058e-02
5.500000000000000000e+03,1.350090456661733818e+01,6.480631825666695323e-02
6.000000000000000000e+03,1.349893506032086421e+01,6.502211298917469351e-02
6.500000000000000000e+03,1.350086960981576567e+01,6.480871924604786338e-02
7.000000000000000000e+03,1.350050626644845941e+01,6.484467088330124473e-02
7.500000000000000000e+03,1.350106033507347902e+01,6.478423788994995547e-02
8.000000000000000000e+03,1.350040413447802123e+01,6.485619971314729448e-02
8.500000000000000000e+03,1.350017275218714907e+01,6.487977200038733128e-02
9.000000000000000000e+03,1.350123346315639417e+01,6.476394246801348009e-02
9.500000000000000000e+03,1.349920641735611682e+01,6.498349847189663353e-02
1.000000000000000000e+04,1.349988589634182112e+01,6.491013799210537671e-02
