5.000000000000000000e+01,2.163928464587741729e+01,3.750833534218159303e-06
1.000000000000000000e+02,2.116345186549159152e+01,2.368287203093306296e-06
2.000000000000000000e+02,2.073831730597452250e+01,4.208879253190858198e-06
3.000000000000000000e+02,2.061317230856807470e+01,4.021775122615067408e-06
4.000000000000000000e+02,2.030367223580726943e+01,9.289485732447162324e-06
5.000000000000000000e+02,2.028936334285922527e+01,8.085524926111970051e-06
6.000000000000000000e+02,2.028432176063868297e+01,2.245238624022941085e-06
7.000000000000000000e+02,2.008630139051995656e+01,5.457734011074273024e-06
8.000000000000000000e+02,2.007684398246506063e+01,5.551157555273183137e-06
9.000000000000000000e+02,2.006979065201734969e+01,2.844415737948610035e-06
1.000000000000000000e+03,1.998524733445462331e+01,2.707335869382433059e-05
1.100000000000000000e+03,1.999053364529218868e+01,4.266199911487548049e-06
1.200000000000000000e+03,1.986200341240897771e+01,4.666579279801388287e-06
1.300000000000000000e+03,1.997836311604080706e+01,3.774449760518134609e-06
1.400000000000000000e+03,1.986619233778282734e+01,3.417236141644440662e-06
1.500000000000000000e+03,1.984038883394995167e+01,4.298016448705490064e-06
1.600000000000000000e+03,1.980115497865565288e+01,5.879215026667269318e-06
1.700000000000000000e+03,1.989003530415915222e+01,1.780150901415675999e-05
1.800000000000000000e+03,1.979417719046908175e+01,6.472781685019726173e-06
1.900000000000000000e+03,1.976389652611958425e+01,4.586956283616245484e-06
2.000000000000000000e+03,1.979512730383055086e+01,6.988858134706806725e-06
2.100000000000000000e+03,1.975102270933701476e+01,6.032015339545656789e-06
2.200000000000000000e+03,1.976957788547775507e+01,3.819295344461367046e-06
2.300000000000000000e+03,1.977083971901098991e+01,5.307450413723392413e-06
2.400000000000000000e+03,1.972176279692579115e+01,6.118511462132200902e-06
2.500000000000000000e+03,1.971714194040718482e+01,6.286087293038297969e-06
2.600000000000000000e+03,1.971825350472816751e+01,4.137232911055767400e-06
2.700000000000000000e+03,1.970336969548938910e+01,4.209708752520352768e-06
2.800000000000000000e+03,1.972084625000606550e+01,3.755204575870032256e-06
2.900000000000000000e+03,1.966795344590059713e+01,6.552365715733042194e-06
3.000000000000000000e+03,1.970809127286958429e+01,8.245873698688805704e-06
3.100000000000000000e+03,1.972245758213709976e+01,4.976527627094706829e-06
3.200000000000000000e+03,1.967438626587884798e+01,4.560243833836074939e-06
3.300000000000000000e+03,1.970491589833822843e+01,4.818975651960063376e-06
3.400000000000000000e+03,1.965839871081455925e+01,5.204987552018907347e-06
3.500000000000000000e+03,1.972357954227159382e+01,2.914133981890714963e-06
3.600000000000000000e+03,1.967835216429356748e+01,3.776842408962124909e-06
3.700000000000000000e+03,1.971434951667238522e+01,4.355476413720265937e-06
3.800000000000000000e+03,1.966205325435100448e+01,3.358510564336565898e-06
3.900000000000000000e+03,1.960807642529982431e+01,4.855333843934808396e-06
4.000000000000000000e+03,1.959761639345898843e+01,4.807447392848301684e-06
4.100000000000000000e+03,1.960007656361399953e+01,4.690034932790156452e-06
4.200000000000000000e+03,1.960954014952940128e+01,4.723327354806034932e-06
4.300000000000000000e+03,1.959932903646938485e+01,4.431153831511899224e-06
4.400000000000000000e+03,1.961406345464853018e+01,6.316226581244821690e-06
4.500000000000000000e+03,1.961781828410638440e+01,4.435148701601356606e-06
4.600000000000000000e+03,1.965522078805900819e+01,3.661668501048717107e-06
4.700000000000000000e+03,1.963959134473544310e+01,5.238031771106279578e-06
4.800000000000000000e+03,1.964697567996532968e+01,4.317375823431495967e-06
4.900000000000000000e+03,1.955148035979542698e+01,6.407286446216282883e-06
5.000000000000000000e+03,1.957907580234187250e+01,4.220929505619069583e-06
5.500000000000000000e+03,1.955992538585899254e+01,4.552066007683481094e-06
6.000000000000000000e+03,1.959243710881616707e+01,3.891438258119142170e-06
6.500000000000000000e+03,1.954689903444068833e+01,4.404860619605452732e-06
7.000000000000000000e+03,1.958647767502906945e+01,3.517322631478298555e-06
7.500000000000000000e+03,1.946003576735984808e+01,5.990923326446227772e-06
8.000000000000000000e+03,1.954949896782411756e+01,4.132407281811762568e-06
8.500000000000000000e+03,1.952790649432948200e+01,4.157051420099698253e-06
9.000000000000000000e+03,1.950584303796599528e+01,4.285859909890477332e-06
9.500000000000000000e+03,1.952618189106183166e+01,4.692113513034139382e-06
1.000000000000000000e+04,1.950383685354218244e+01,4.226117919620986497e-06
