8.000000000000000000e+03,2.295207200546239079e+01,2.599073855384385815e-08
3.000000000000000000e+03,2.345845324851489622e+01,2.996815422482774032e-08
4.200000000000000000e+03,2.338023450238062395e+01,2.784580300853517719e-08
5.000000000000000000e+03,2.322977262790616493e+01,2.322767857398495274e-08
3.000000000000000000e+02,2.489837803045863041e+01,9.163428367773248447e-09
9.000000000000000000e+02,2.403137887836627584e+01,2.043702075638804667e-08
6.500000000000000000e+03,2.303989313179894438e+01,9.421481971891640037e-08
4.800000000000000000e+03,2.324548275193264502e+01,1.923199996952560720e-08
8.500000000000000000e+03,2.307333879598585114e+01,1.969342837182928622e-08
1.200000000000000000e+03,2.391743829842125280e+01,2.389049298868825798e-08
3.300000000000000000e+03,2.334102812297543394e+01,2.497760082637786216e-08
1.800000000000000000e+03,2.363101431921853290e+01,2.083070774519129638e-08
2.400000000000000000e+03,2.358438889876191880e+01,3.549474773187720668e-08
3.500000000000000000e+03,2.334899408606991500e+01,1.996332482851860585e-08
1.500000000000000000e+03,2.369569150440073102e+01,2.096578843266174859e-08
2.000000000000000000e+02,2.517917518914767783e+01,3.912022496082625928e-08
3.200000000000000000e+03,2.338477846115551273e+01,3.752529942959071187e-08
5.000000000000000000e+02,2.443723537361058007e+01,4.163218203525582434e-07
4.000000000000000000e+02,2.452700488731454698e+01,1.509006675869647608e-08
3.100000000000000000e+03,2.337359613625858756e+01,5.499583757257612325e-08
3.900000000000000000e+03,2.337322795080057958e+01,1.727790902318556986e-08
2.500000000000000000e+03,2.346381272787650474e+01,2.365199879130901373e-08
2.800000000000000000e+03,2.335464858250779940e+01,1.093913425794756101e-06
2.300000000000000000e+03,2.348058489181765651e+01,2.005201595108859362e-08
9.000000000000000000e+03,2.301668993399102803e+01,3.538090639972003667e-08
4.700000000000000000e+03,2.325650017458418617e+01,2.096721072862580378e-08
5.000000000000000000e+01,2.705607006310967222e+01,2.542543504790426338e-08
1.900000000000000000e+03,2.352854633932662409e+01,2.189296521680737539e-08
4.600000000000000000e+03,2.323279877623217615e+01,2.092079041201931006e-08
1.000000000000000000e+02,2.573937115508423190e+01,3.462180015240871578e-09
3.700000000000000000e+03,2.331581448009120194e+01,1.871508242040932400e-08
4.900000000000000000e+03,2.319979525757069538e+01,3.540782445269311771e-08
2.100000000000000000e+03,2.358963290734325824e+01,2.149921288247021923e-08
1.300000000000000000e+03,2.377371735036321354e+01,4.330451195049515901e-08
8.000000000000000000e+02,2.421348154284840959e+01,3.255475333333251180e-08
1.000000000000000000e+04,2.295222965799683834e+01,2.548876919046882795e-08
1.000000000000000000e+03,2.393021559009366328e+01,2.505131174735642314e-08
3.800000000000000000e+03,2.333871229441725959e+01,2.704806829206065629e-08
7.500000000000000000e+03,2.306404249656997152e+01,3.336911881242947136e-08
4.400000000000000000e+03,2.332229743255867405e+01,1.754985086963811602e-08
2.700000000000000000e+03,2.329307069411383324e+01,4.309131942044065642e-08
3.600000000000000000e+03,2.334482745649854607e+01,5.724647412423568634e-08
3.400000000000000000e+03,2.336367898103396357e+01,7.738673842957607379e-08
2.600000000000000000e+03,2.354056959687464357e+01,2.838550954947457673e-08
7.000000000000000000e+03,2.301218354846033876e+01,3.990590847405573725e-08
4.100000000000000000e+03,2.325134501010944277e+01,2.895735528444602491e-08
4.500000000000000000e+03,2.319964571454841007e+01,3.726469624468739591e-08
1.400000000000000000e+03,2.377072272667420805e+01,6.647989659373227434e-08
2.000000000000000000e+03,2.354540309081833271e+01,5.128524373031794846e-08
5.500000000000000000e+03,2.312068037649350316e+01,3.245025399904263867e-08
7.000000000000000000e+02,2.421112076165455917e+01,5.220136700314460972e-08
6.000000000000000000e+03,2.309563381174741181e+01,3.509909140601844853e-08
6.000000000000000000e+02,2.429635137922110744e+01,1.628671546021169850e-08
1.100000000000000000e+03,2.378981897891816288e+01,2.670397760924342065e-08
4.300000000000000000e+03,2.319828672869336827e+01,4.028067854818988177e-08
9.500000000000000000e+03,2.292258792598494921e+01,3.123924792655476475e-08
1.700000000000000000e+03,2.369445786239460716e+01,9.265350870905627536e-08
2.900000000000000000e+03,2.341288422248045364e+01,1.518557566133004408e-08
2.200000000000000000e+03,2.348589149591197511e+01,2.757296841743947664e-08
1.600000000000000000e+03,2.374822678760022399e+01,6.816958539215017956e-08
4.000000000000000000e+03,2.317990659722561375e+01,6.867732223292804214e-08
