2.600000000000000000e+03,1.658935347929429582e+01,3.638768726534953200e-04
3.400000000000000000e+03,1.659952304142393231e+01,3.574315755751114577e-04
2.400000000000000000e+03,1.659114498309247665e+01,3.626627834589723175e-04
3.100000000000000000e+03,1.659514529754816436e+01,3.599832187475212621e-04
8.000000000000000000e+02,1.659709848821443146e+01,3.589043323098405655e-04
8.500000000000000000e+03,1.657730863074996108e+01,3.706565398382556643e-04
3.800000000000000000e+03,1.659054869776238306e+01,3.626567955104141529e-04
3.000000000000000000e+03,1.659382762825622848e+01,3.607334822649457687e-04
7.000000000000000000e+03,1.658430455677719095e+01,3.666603293987093074e-04
4.700000000000000000e+03,1.658298589089527653e+01,3.674494706716492773e-04
1.000000000000000000e+04,1.658073887600288998e+01,3.684819849059699703e-04
1.800000000000000000e+03,1.660399857699863091e+01,3.553152875612902999e-04
2.300000000000000000e+03,1.658321460757871790e+01,3.670749849712665524e-04
1.500000000000000000e+03,1.661263239012304282e+01,3.497422993109580713e-04
4.100000000000000000e+03,1.657341709787619877e+01,3.730913787297463315e-04
9.000000000000000000e+02,1.659286913599382984e+01,3.614622451675776485e-04
1.100000000000000000e+03,1.654491125632958415e+01,3.923607547445211305e-04
4.400000000000000000e+03,1.658993628892472572e+01,3.631091313338605307e-04
6.500000000000000000e+03,1.659482827116325154e+01,3.599856662745834143e-04
5.000000000000000000e+02,1.656480266846089222e+01,3.815073549303223881e-04
6.000000000000000000e+03,1.658741833376743813e+01,3.644012700277229292e-04
1.000000000000000000e+02,1.661360245247969658e+01,3.540171868128089106e-04
2.800000000000000000e+03,1.657345164153089812e+01,3.742977145164737090e-04
7.500000000000000000e+03,1.657152757815694955e+01,3.744397325438553930e-04
9.000000000000000000e+03,1.656849475318722398e+01,3.761577869799915467e-04
1.200000000000000000e+03,1.658254649419803428e+01,3.681998045895308949e-04
4.800000000000000000e+03,1.658213589665573906e+01,3.676818469402219668e-04
2.700000000000000000e+03,1.659973077489434701e+01,3.570296593036033838e-04
1.400000000000000000e+03,1.656316756216401131e+01,3.803153159623150073e-04
4.500000000000000000e+03,1.659064615617561245e+01,3.624593541821000782e-04
4.300000000000000000e+03,1.659520565706937845e+01,3.602009469545013856e-04
6.000000000000000000e+02,1.653764311718746072e+01,3.980791246717585614e-04
3.700000000000000000e+03,1.660679974040006002e+01,3.532460309186318437e-04
4.900000000000000000e+03,1.658272502860571507e+01,3.674336060634366503e-04
1.900000000000000000e+03,1.656802380747846826e+01,3.766847714891044399e-04
7.000000000000000000e+02,1.661832247048203115e+01,3.468827702570003975e-04
2.100000000000000000e+03,1.657135406073872019e+01,3.752192902550321270e-04
3.500000000000000000e+03,1.658004818699634342e+01,3.694413852932861833e-04
1.600000000000000000e+03,1.655573205206969334e+01,3.847429083311026997e-04
5.000000000000000000e+03,1.656766780015450991e+01,3.767108254245138312e-04
3.200000000000000000e+03,1.657084169223153225e+01,3.748321649747694329e-04
2.000000000000000000e+03,1.657671395129309033e+01,3.710285690237529474e-04
1.700000000000000000e+03,1.658153450194705769e+01,3.681191323263521093e-04
8.000000000000000000e+03,1.659162732671391183e+01,3.619371000842704620e-04
1.000000000000000000e+03,1.659476867668721667e+01,3.605551553747214774e-04
3.600000000000000000e+03,1.658448610319019068e+01,3.666966758114353106e-04
3.000000000000000000e+02,1.663493191862599829e+01,3.377361977929867350e-04
3.300000000000000000e+03,1.658538108945872835e+01,3.662605913291975017e-04
5.000000000000000000e+01,1.671634698897486970e+01,3.332503338828190663e-04
4.000000000000000000e+02,1.656925594803414015e+01,3.811810443259046766e-04
2.900000000000000000e+03,1.659506365646851478e+01,3.602194351489504572e-04
2.200000000000000000e+03,1.657545683384332591e+01,3.721715211440840753e-04
4.200000000000000000e+03,1.660622251973865460e+01,3.531241394709122659e-04
1.300000000000000000e+03,1.660014688153248841e+01,3.567716314662658090e-04
3.900000000000000000e+03,1.658988385832288515e+01,3.632609353324764705e-04
4.000000000000000000e+03,1.656598408297545078e+01,3.777891043928745100e-04
2.000000000000000000e+02,1.659672684290353928e+01,3.658747250603178571e-04
4.600000000000000000e+03,1.658066030613458963e+01,3.688909791702896365e-04
5.500000000000000000e+03,1.660315054259945811e+01,3.550782313901925877e-04
9.500000000000000000e+03,1.658553628131573987e+01,3.657367932816396735e-04
2.500000000000000000e+03,1.658519057976751654e+01,3.662724660204502085e-04
